url,listed_count,lang,statuses_count,favourites_count,profile_background_image_url,profile_sidebar_fill_color,id,created_at,protected,profile_background_tile,location,profile_background_image_url_https,profile_link_color,profile_sidebar_border_color,friends_count,id_str,time_zone,has_extended_profile,followers_count,name,is_translation_enabled,profile_image_url,follow_request_sent,utc_offset,profile_image_url_https,notifications,description,withheld_in_countries,profile_background_color,is_translator,default_profile,screen_name,profile_use_background_image,default_profile_image,profile_banner_url,profile_text_color,geo_enabled,verified,translator_type,entities,contributors_enabled,following,collected_at
,131,,373419,185678,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,1034582856,Tue Dec 25 11:23:35 +0000 2012,False,False,Republica Independiente Micasa,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,11116,1034582856,,False,10103,The Viking,False,http://pbs.twimg.com/profile_images/1255566945488863232/0dINqdX1_normal.jpg,,,https://pbs.twimg.com/profile_images/1255566945488863232/0dINqdX1_normal.jpg,,"Fuerza y Honor.Alzaros una y otra vez,hasta que los corderos se vuelvan leones.Necesito respirar y decirle al aire que soy libre como el viento.The Thansporter",,C0DEED,False,True,marino1713,True,False,https://pbs.twimg.com/profile_banners/1034582856/1567422480,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:48:09 +0000 2020
,0,,544,543,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,3352913577,Wed Jul 01 09:02:46 +0000 2015,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,2,3352913577,,False,4,Lucie Ferre,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,C0DEED,False,True,ferre_lucie,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:48:06 +0000 2020
,0,,626,77,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,3257098017,Fri May 15 16:39:30 +0000 2015,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,38,3257098017,,False,12,𝙊𝙪𝙙𝙞𝙣𝙡𝙖𝙠𝙖𝙩𝙞𝙣 ®️,False,http://pbs.twimg.com/profile_images/852463377532301312/NPWIYOAS_normal.jpg,,,https://pbs.twimg.com/profile_images/852463377532301312/NPWIYOAS_normal.jpg,,Suivi par @charlesdegaulleofficiel. Bloqué par ta mère.Troll si besoin. s'addr a l'hot mart,,C0DEED,False,True,Oudinlakatin,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:47:45 +0000 2020
,16,,10270,2559,http://abs.twimg.com/images/themes/theme14/bg.gif,EFEFEF,197763767,Sat Oct 02 11:41:10 +0000 2010,False,True,"Paris, France",https://abs.twimg.com/images/themes/theme14/bg.gif,11ED18,FFFFFF,536,197763767,,False,181,Pichucha,False,http://pbs.twimg.com/profile_images/673166597108932608/T3n5xcwQ_normal.jpg,,,https://pbs.twimg.com/profile_images/673166597108932608/T3n5xcwQ_normal.jpg,,"Mereces lo que sueñas! No te duermas, SUEÑA!
😊
Tu mérites ce que tu rêves!",,131516,False,False,RoloMorrongo,True,False,https://pbs.twimg.com/profile_banners/197763767/1521713849,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:47:31 +0000 2020
,0,,153,235,,DDEEF6,779902105603739648,Sun Sep 25 04:35:26 +0000 2016,False,False,"Park Hills, KY",,1DA1F2,C0DEED,227,779902105603739648,,True,15,Tyler,False,http://pbs.twimg.com/profile_images/786705940250759169/v7lc0gwG_normal.jpg,,,https://pbs.twimg.com/profile_images/786705940250759169/v7lc0gwG_normal.jpg,,,,F5F8FA,False,True,19tylerb86,True,False,https://pbs.twimg.com/profile_banners/779902105603739648/1476400438,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:47:13 +0000 2020
https://t.co/fZEo7l2SYP,44,,113357,98,http://abs.twimg.com/images/themes/theme4/bg.gif,95E8EC,350417092,Sun Aug 07 18:53:31 +0000 2011,False,True,Olitz's house. ✈,https://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,000000,259,350417092,,False,401,power of the dream.,False,http://pbs.twimg.com/profile_images/1254769586378924032/2gYJnh70_normal.jpg,,,https://pbs.twimg.com/profile_images/1254769586378924032/2gYJnh70_normal.jpg,,"'how can I say this with love and repsect ? Ah, no one cares.'",,009AB9,False,False,DCFolle,True,False,https://pbs.twimg.com/profile_banners/350417092/1589224189,3C3940,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/fZEo7l2SYP', 'expanded_url': 'http://girl-who-is-a-serie-addict.tumblr.com/', 'display_url': 'girl-who-is-a-serie-addict.tumblr.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:47:00 +0000 2020
,2,,3403,257,http://abs.twimg.com/images/themes/theme1/bg.png,000000,871042460,Wed Oct 10 03:24:10 +0000 2012,False,False,"Caracas, Venezuela",https://abs.twimg.com/images/themes/theme1/bg.png,FF691F,000000,857,871042460,,True,216,Candida Blanco,False,http://pbs.twimg.com/profile_images/789701033832353792/Qyw5oNlI_normal.jpg,,,https://pbs.twimg.com/profile_images/789701033832353792/Qyw5oNlI_normal.jpg,,“Magallanes”,,000000,False,False,FRosafayol,False,False,,000000,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:45:31 +0000 2020
,3,,14699,14051,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,1015874737,Sun Dec 16 19:03:08 +0000 2012,False,False,"Alhama de Almería, España",https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,3261,1015874737,,True,959,roberto,False,http://pbs.twimg.com/profile_images/1047702624580120576/9Y980yPa_normal.jpg,,,https://pbs.twimg.com/profile_images/1047702624580120576/9Y980yPa_normal.jpg,,Guerrillero antifacista,,C0DEED,False,True,RoberXuliyo,True,False,https://pbs.twimg.com/profile_banners/1015874737/1527019257,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:44:51 +0000 2020
,0,,549,155,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,772210346,Tue Aug 21 20:33:01 +0000 2012,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,109,772210346,,False,8,Ryan Vernon,False,http://pbs.twimg.com/profile_images/3032356575/1d599a5edc5f16317b7deab313d3fa42_normal.jpeg,,,https://pbs.twimg.com/profile_images/3032356575/1d599a5edc5f16317b7deab313d3fa42_normal.jpeg,,"There’s some good in this world, Mr. Frodo… and it’s worth fighting for.",,C0DEED,False,True,VernonRyan,True,False,https://pbs.twimg.com/profile_banners/772210346/1600885363,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:43:41 +0000 2020
,18,,16824,384,http://abs.twimg.com/images/themes/theme4/bg.gif,95E8EC,173725208,Mon Aug 02 05:42:53 +0000 2010,False,False,México,https://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,5ED4DC,661,173725208,,False,149,Orlando Martínez,False,http://pbs.twimg.com/profile_images/747514722228961282/e1xRO2_n_normal.jpg,,,https://pbs.twimg.com/profile_images/747514722228961282/e1xRO2_n_normal.jpg,,,,0099B9,False,False,elpoder_dehacer,True,False,,3C3940,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:43:32 +0000 2020
,2,,4786,9110,http://abs.twimg.com/images/themes/theme10/bg.gif,7AC3EE,14058970,Fri Feb 29 03:34:50 +0000 2008,False,True,México D.F,https://abs.twimg.com/images/themes/theme10/bg.gif,FF0000,65B0DA,2750,14058970,,False,1544,Zoe Zapata,False,http://pbs.twimg.com/profile_images/1326191605389340673/BSesNWXL_normal.jpg,,,https://pbs.twimg.com/profile_images/1326191605389340673/BSesNWXL_normal.jpg,,"Obradorista Orgullosa de trabajar por la patria con honradez. ¡No me es ajeno el dolor del prójimo! En la foto de perfil esa soy yo, #RedAMLOVE",,642D8B,False,False,sonializde,True,False,https://pbs.twimg.com/profile_banners/14058970/1600520926,3D1957,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:43:26 +0000 2020
https://t.co/QSHZSpY25v,2,,7800,22103,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,612522239,Tue Jun 19 12:41:32 +0000 2012,False,False,living room,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,177,612522239,,False,268,Paco Valdez,False,http://pbs.twimg.com/profile_images/2490212826/dr8ggvljvapc3uplbxzh_normal.jpeg,,,https://pbs.twimg.com/profile_images/2490212826/dr8ggvljvapc3uplbxzh_normal.jpeg,,"The man, the legend, the Capitan",,C0DEED,False,True,moomooguy,True,False,,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/QSHZSpY25v', 'expanded_url': 'http://KickinAssAllDayErDay.com', 'display_url': 'KickinAssAllDayErDay.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:43:09 +0000 2020
,1,,20247,22103,http://abs.twimg.com/images/themes/theme9/bg.gif,252429,220458306,Sat Nov 27 21:15:03 +0000 2010,False,False,Barcelona,https://abs.twimg.com/images/themes/theme9/bg.gif,2FC2EF,181A1E,714,220458306,,False,161,Roser Tort,False,http://pbs.twimg.com/profile_images/1295487186964549639/pa7zmtUG_normal.jpg,,,https://pbs.twimg.com/profile_images/1295487186964549639/pa7zmtUG_normal.jpg,,,,1A1B1F,False,False,MRoserTort,True,False,https://pbs.twimg.com/profile_banners/220458306/1590234991,666666,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:43:03 +0000 2020
https://t.co/QjpI6jsthM,0,,268,605,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,498352517,Mon Feb 20 23:36:02 +0000 2012,False,True,"Ankara, Türkiye",https://abs.twimg.com/images/themes/theme1/bg.png,D02B55,C0DEED,467,498352517,,False,174,serkan gecgin,False,http://pbs.twimg.com/profile_images/1210586053138100225/I67dd7h9_normal.jpg,,,https://pbs.twimg.com/profile_images/1210586053138100225/I67dd7h9_normal.jpg,,VATAN MİLLET DEVLET BAYRAK Sevdalısı 🇹🇷TÜRK milliyetçisi🤘Kızılelma tüm cihandır.AyYıldız Grup A.Ş.-Turan Bilimler Akademisi Gen.Sek.-Kızılelma Vakfı Ank.Tem.,,352726,False,False,serkangecginn,True,False,https://pbs.twimg.com/profile_banners/498352517/1581634374,333333,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/QjpI6jsthM', 'expanded_url': 'http://www.ayyildizgrup.com.tr', 'display_url': 'ayyildizgrup.com.tr', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:42:55 +0000 2020
,0,,794,4378,http://abs.twimg.com/images/themes/theme1/bg.png,000000,703662565633744898,Sat Feb 27 19:26:43 +0000 2016,False,False,"Decatur, GA",https://abs.twimg.com/images/themes/theme1/bg.png,E81C4F,000000,489,703662565633744898,,True,128,De'Vaughn Barnum,False,http://pbs.twimg.com/profile_images/1304112485323149314/K_tyQbX9_normal.jpg,,,https://pbs.twimg.com/profile_images/1304112485323149314/K_tyQbX9_normal.jpg,,"Reflection, relationship over religion.",,000000,False,False,DeVaughnB69,False,False,https://pbs.twimg.com/profile_banners/703662565633744898/1599759593,000000,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:42:39 +0000 2020
,19,,4246,4674,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,281524254,Wed Apr 13 13:07:31 +0000 2011,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,783,281524254,,False,282,R-man Ak,False,http://pbs.twimg.com/profile_images/1311738549767675904/q_x1dxc6_normal.jpg,,,https://pbs.twimg.com/profile_images/1311738549767675904/q_x1dxc6_normal.jpg,,ASSISTANT MARKETING- COMMUNITY MANAGER,,C0DEED,False,True,2lor47,True,False,https://pbs.twimg.com/profile_banners/281524254/1601509901,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:42:29 +0000 2020
https://t.co/MYvxBc6QyS,26,,7378,7075,http://abs.twimg.com/images/themes/theme3/bg.gif,E3E2DE,277072396,Mon Apr 04 16:58:24 +0000 2011,False,False,"San Diego, CA",https://abs.twimg.com/images/themes/theme3/bg.gif,088253,D3D2CF,2730,277072396,,False,2116,Ana Levley,False,http://pbs.twimg.com/profile_images/1228384651242115072/VtU6iFwD_normal.jpg,,,https://pbs.twimg.com/profile_images/1228384651242115072/VtU6iFwD_normal.jpg,,"live. love. teach. learn- that is what I do :) Ⓥ 🐶 🏳️‍🌈My first novel ""Beasts; Beginning of the End"" is published on Amazon, it is a #scifi #dystopian novel.",,EDECE9,False,False,AnaLevley,True,False,https://pbs.twimg.com/profile_banners/277072396/1544569216,634047,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/MYvxBc6QyS', 'expanded_url': 'http://bitly.com/beastsbook', 'display_url': 'bitly.com/beastsbook', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:41:48 +0000 2020
https://t.co/M1DJijLFpX,0,,5818,10087,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,2249069417,Sun Dec 29 00:11:18 +0000 2013,False,False,"Alliance, Ohio",https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,700,2249069417,,True,202,S. Barrino🇩🇴🇳🇬,False,http://pbs.twimg.com/profile_images/1212278858415792128/Xmj19WD4_normal.jpg,,,https://pbs.twimg.com/profile_images/1212278858415792128/Xmj19WD4_normal.jpg,,Product of The Land. I am a lover of Music and Work.,,C0DEED,False,True,Spinellibarrino,True,False,https://pbs.twimg.com/profile_banners/2249069417/1580529586,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/M1DJijLFpX', 'expanded_url': 'https://www.aliveshoes.com/klk-10', 'display_url': 'aliveshoes.com/klk-10', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:41:26 +0000 2020
,52,,17523,2269,http://abs.twimg.com/images/themes/theme1/bg.png,000000,134043598,Sat Apr 17 08:55:32 +0000 2010,False,False,"Reading, England",https://abs.twimg.com/images/themes/theme1/bg.png,FAB81E,000000,1120,134043598,,False,1182,Saptarshi Ray,False,http://pbs.twimg.com/profile_images/601324287199444992/5IcIGwlI_normal.jpg,,,https://pbs.twimg.com/profile_images/601324287199444992/5IcIGwlI_normal.jpg,,"Journalist. Ex-India corespondent for Daily Telegraph. Also Times, Independent, AAP, HT, Indian Express, Outlook. Ex-Guardian staffer. saptarshi_ray@yahoo.com",,000000,False,False,Saptarshi_Ray,False,False,https://pbs.twimg.com/profile_banners/134043598/1510039078,000000,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:41:24 +0000 2020
,0,,15551,119409,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,553298008,Sat Apr 14 06:17:08 +0000 2012,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,325,553298008,,False,381,Lorraine Page,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,C0DEED,False,True,LorrainePage2,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:39:55 +0000 2020
https://t.co/PNXA0MJXgw,1,,657,1157,,DDEEF6,704072341656047616,Sun Feb 28 22:35:02 +0000 2016,False,False,"Atlanta, GA",,1DA1F2,C0DEED,1080,704072341656047616,,True,362,IG: SandraLomotey_,False,http://pbs.twimg.com/profile_images/1217299099143299072/1VlYLhdy_normal.jpg,,,https://pbs.twimg.com/profile_images/1217299099143299072/1VlYLhdy_normal.jpg,,DESIGNER.,,F5F8FA,False,True,SandyCheiks,True,False,https://pbs.twimg.com/profile_banners/704072341656047616/1456864887,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/PNXA0MJXgw', 'expanded_url': 'https://worldwidebeautiez.com', 'display_url': 'worldwidebeautiez.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:39:51 +0000 2020
,0,,1281,41,,DDEEF6,4506130702,Wed Dec 16 19:34:14 +0000 2015,False,False,,,1DA1F2,C0DEED,163,4506130702,,False,5,anfred.,False,http://pbs.twimg.com/profile_images/1282414330236088320/Vv4Kzz0h_normal.jpg,,,https://pbs.twimg.com/profile_images/1282414330236088320/Vv4Kzz0h_normal.jpg,,ein leben ohne absturz macht so kraftlos - marteria,,F5F8FA,False,True,weltfick,True,False,https://pbs.twimg.com/profile_banners/4506130702/1452363662,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:39:42 +0000 2020
,3,,7288,10615,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,1482175974,Tue Jun 04 12:46:06 +0000 2013,False,False,"Perth, Western Australia",https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,2006,1482175974,,True,272,darren 🐊,False,http://pbs.twimg.com/profile_images/652434577659596801/yrORnEqF_normal.jpg,,,https://pbs.twimg.com/profile_images/652434577659596801/yrORnEqF_normal.jpg,,boyfromboulder forty7️⃣,,C0DEED,False,True,47Dmac,True,False,https://pbs.twimg.com/profile_banners/1482175974/1370737153,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:39:34 +0000 2020
,2,,1052,3649,http://abs.twimg.com/images/themes/theme10/bg.gif,000000,169193079,Wed Jul 21 19:31:52 +0000 2010,False,False,United States,https://abs.twimg.com/images/themes/theme10/bg.gif,000000,000000,256,169193079,,False,64,Dib,False,http://pbs.twimg.com/profile_images/1006071721298804736/gFW2zpi2_normal.jpg,,,https://pbs.twimg.com/profile_images/1006071721298804736/gFW2zpi2_normal.jpg,,Hmong. Queer. Organizer.,,000000,False,False,XDibLis,False,False,https://pbs.twimg.com/profile_banners/169193079/1459800302,000000,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:38:29 +0000 2020
https://t.co/bD2gsujrSh,39,,13064,8493,http://abs.twimg.com/images/themes/theme10/bg.gif,000000,15229804,Wed Jun 25 11:10:14 +0000 2008,False,False,Bath UK,https://abs.twimg.com/images/themes/theme10/bg.gif,981CEB,000000,2230,15229804,,False,1639,Tanya Rich-OAV,False,http://pbs.twimg.com/profile_images/1321469616095461376/HPyutRtA_normal.jpg,,,https://pbs.twimg.com/profile_images/1321469616095461376/HPyutRtA_normal.jpg,,https://t.co/bD2gsujrSh #voiceover #VO #VoiceActor #vocoach @richcraftVO & @BathSpUni.Original manager of -now merch go2girl of @realDischarge #Hedonist,,000000,False,False,MissRich,False,False,https://pbs.twimg.com/profile_banners/15229804/1492359870,000000,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/bD2gsujrSh', 'expanded_url': 'http://www.tanyarich.co.uk', 'display_url': 'tanyarich.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/bD2gsujrSh', 'expanded_url': 'http://www.tanyarich.co.uk', 'display_url': 'tanyarich.co.uk', 'indices': [0, 23]}]}}",False,,Mon Nov 09 19:37:36 +0000 2020
,0,,4610,9889,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,560646102,Sun Apr 22 20:10:55 +0000 2012,False,False,Glasgow,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,74,560646102,,False,54,derek crozier,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Likes live music cant stand all the disco and caned crap keep music live,,C0DEED,False,True,99crozier,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:37:34 +0000 2020
https://t.co/SIdVdWdDB4,82,,56629,92895,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,2433367358,Tue Apr 08 09:52:19 +0000 2014,False,False,Freiwillig in München,https://abs.twimg.com/images/themes/theme1/bg.png,6B482D,C0DEED,1171,2433367358,,True,1863,Das ist nicht,False,http://pbs.twimg.com/profile_images/761283366595461121/JRoK_Q0X_normal.jpg,,,https://pbs.twimg.com/profile_images/761283366595461121/JRoK_Q0X_normal.jpg,,"♻️ Eco Health Coach // 👨‍⚕️ Ernährungsberater // 🍽 Hobbykoch // 👟 Running Eye // 📝 Link zu Impressum, Laufvideos, Foodblog , Podcast siehe unten...",,C0DEED,False,False,ausschlaggebend,True,False,https://pbs.twimg.com/profile_banners/2433367358/1580846784,333333,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/SIdVdWdDB4', 'expanded_url': 'http://www.ausschlaggebend.com', 'display_url': 'ausschlaggebend.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:36:28 +0000 2020
,2,,7336,5635,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,166076904,Tue Jul 13 07:46:58 +0000 2010,False,False,"Occitanie, Barcelone, Paris",https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,1098,166076904,,True,93,Pastag',False,http://pbs.twimg.com/profile_images/552797417620635648/E6OjRZhV_normal.jpeg,,,https://pbs.twimg.com/profile_images/552797417620635648/E6OjRZhV_normal.jpeg,,Un sudiste à Paris... Il en faut... Tu prends l'apéro? Teams #20ansenlan2000 et #40ansenquarantaine,,C0DEED,False,True,Pastagaga,True,False,https://pbs.twimg.com/profile_banners/166076904/1588090872,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:36:03 +0000 2020
http://t.co/7U7t3okjuS,26,,35572,63091,http://abs.twimg.com/images/themes/theme14/bg.gif,EFEFEF,138053025,Wed Apr 28 14:04:58 +0000 2010,False,True,México,https://abs.twimg.com/images/themes/theme14/bg.gif,004599,EEEEEE,267,138053025,,False,447,Miguel Torres,False,http://pbs.twimg.com/profile_images/1225808568332451846/9w1lu0bf_normal.jpg,,,https://pbs.twimg.com/profile_images/1225808568332451846/9w1lu0bf_normal.jpg,,"Mexicano, periodista, analista en medios, académico, buen lector",,131516,False,False,mitove,True,False,https://pbs.twimg.com/profile_banners/138053025/1572261057,333333,False,False,none,"{'url': {'urls': [{'url': 'http://t.co/7U7t3okjuS', 'expanded_url': 'http://wefollow.com/mitove', 'display_url': 'wefollow.com/mitove', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 19:35:57 +0000 2020
,0,,112,48,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,538234850,Tue Mar 27 15:12:36 +0000 2012,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,60,538234850,,False,7,elier,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,C0DEED,False,True,elierfundora08,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:35:32 +0000 2020
,2,,961,1607,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,2440582116,Sat Apr 12 20:48:50 +0000 2014,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,202,2440582116,,False,31,Désirée Colette Haziza,False,http://pbs.twimg.com/profile_images/1323464540726722561/J0cQTMe1_normal.jpg,,,https://pbs.twimg.com/profile_images/1323464540726722561/J0cQTMe1_normal.jpg,,"française vivant en Belgique, je suis pour une France libre, forte et juste ! l'adresse e-mail @fd290723  n'est plus valable, colette.haziza@gmail.com",,C0DEED,False,True,fd290723,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:34:54 +0000 2020
,0,,760,401,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,3689606415,Thu Sep 17 21:24:18 +0000 2015,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,104,3689606415,,False,10,Philippe,False,http://pbs.twimg.com/profile_images/832318147327905794/q3N_pYqF_normal.jpg,,,https://pbs.twimg.com/profile_images/832318147327905794/q3N_pYqF_normal.jpg,,,,C0DEED,False,True,PhilippePhil77,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:34:33 +0000 2020
,0,,687,719,,DDEEF6,744145113945939968,Sat Jun 18 12:29:55 +0000 2016,False,False,"Detroit, MI",,1DA1F2,C0DEED,91,744145113945939968,,False,35,Matthew Philip,False,http://pbs.twimg.com/profile_images/744146084574945280/FkEci8-S_normal.jpg,,,https://pbs.twimg.com/profile_images/744146084574945280/FkEci8-S_normal.jpg,,"Pilot, Traveler, Investor, Swing Trader, Austrian Economist, and avid golfer.",,F5F8FA,False,True,matthewphilip86,True,False,https://pbs.twimg.com/profile_banners/744145113945939968/1557621844,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:34:29 +0000 2020
https://t.co/PvHE29XuFo,10,,3754,15580,http://abs.twimg.com/images/themes/theme9/bg.gif,000000,421841108,Sat Nov 26 13:07:12 +0000 2011,False,False,,https://abs.twimg.com/images/themes/theme9/bg.gif,9266CC,000000,688,421841108,,True,113,Dominic DUBOIS,False,http://pbs.twimg.com/profile_images/1658744004/Dom_coach_normal.jpg,,,https://pbs.twimg.com/profile_images/1658744004/Dom_coach_normal.jpg,,"Routier et fier de l'être. J'aime mon métier.
Rédacteur chez Gamers Nexus
https://t.co/ROT6rQ823M",,000000,False,False,DominicDubois73,False,False,https://pbs.twimg.com/profile_banners/421841108/1438155976,000000,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/PvHE29XuFo', 'expanded_url': 'https://www.youtube.com/channel/UCGnijCfG8Qt7fshW2ELh0fA', 'display_url': 'youtube.com/channel/UCGnij…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ROT6rQ823M', 'expanded_url': 'http://www.gamers-nexus.fr', 'display_url': 'gamers-nexus.fr', 'indices': [74, 97]}]}}",False,,Mon Nov 09 19:34:26 +0000 2020
,3,,6244,9066,http://abs.twimg.com/images/themes/theme1/bg.png,000000,3068662020,Sun Mar 08 21:00:03 +0000 2015,False,False,CDMX CORRUPCION INMOBILIARIA,https://abs.twimg.com/images/themes/theme1/bg.png,1B95E0,000000,1816,3068662020,,False,328,LAYDA Madame de la #corrupcioninmobiliaria,False,http://pbs.twimg.com/profile_images/1251204212639358989/WJcZuECG_normal.jpg,,,https://pbs.twimg.com/profile_images/1251204212639358989/WJcZuECG_normal.jpg,,Impulsando la CORRUPCION INMOBILIARIA con @ManceraMiguelMX @claudiasheimbaun,,000000,False,False,AsterixDerecho,False,False,https://pbs.twimg.com/profile_banners/3068662020/1475858547,000000,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:34:10 +0000 2020
,0,,354,452,http://abs.twimg.com/images/themes/theme1/bg.png,000000,3163751837,Mon Apr 13 11:35:10 +0000 2015,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,4A913C,000000,64,3163751837,,False,13,Patricia Grégoire,False,http://pbs.twimg.com/profile_images/610154409880875010/FKbCfhvi_normal.jpg,,,https://pbs.twimg.com/profile_images/610154409880875010/FKbCfhvi_normal.jpg,,,,DD2E44,False,False,PatouGregoire,True,False,https://pbs.twimg.com/profile_banners/3163751837/1434307152,000000,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 19:33:22 +0000 2020
